V1;V2;V3;V4
NA;1.05035961205868;1.10075186120523;0.782357422934415
NA;0.86630373534479;0.97398003331249;0.415062842201298
NA;1.0945481879113;0.967782517457848;0.605762686921834
NA;0.994192644862574;1.00482282766712;0.973832511068652
-17;1.35439665556332;1.3966389229527;0.0887186637750483
NA;1.26875430832768;1.09881026765378;0.174611415553034
NA;0.915270878890958;0.899276125211258;0.616412552751372
NA;1.14086402210248;1.1420365091323;0.460087212836602
NA;1.12562817626266;1.01636777506915;0.50013549512076
NA;1.22021724204729;1.2376156294884;0.258254073451524
NA;0.92543462433855;1.03646823517828;0.65858563970747
NA;1.22733778431732;1.09624698882678;0.243715558542576
NA;1.08938185311668;1.0620053538122;0.624776933510881
NA;1.18106829427136;1.11513417786056;0.345499134571445
NA;1.01063876824576;1.02524080503134;0.952944888139274
NA;0.916475569530783;1.0505348163917;0.627714381288432
NA;1.12081631453965;1.0945016537666;0.518596494562862
NA;0.96378466939939;0.827650029729404;0.833460808323122
NA;0.931646688645719;0.921540754314086;0.686458413128446
NA;0.999607690901884;1.07300510932697;0.99821238790055
NA;1.03262410738577;1.14687190577867;0.85514222756223
NA;1.24985308835888;1.13915911403776;0.203136511850511
NA;1.1280358237205;1.05017198995062;0.494528755168847
NA;1.13768495816844;1.10228440316593;0.46129032670741
NA;0.875492050602118;0.846568654968362;0.447749599571049
NA;1.09016898183014;0.959891085818066;0.624025531410279
NA;0.798081128278433;0.815166364094982;0.201565283312888
NA;1.04180618759605;1.04452957384998;0.815780804182503
NA;1.07202070995384;1.12900380177339;0.693984773192628
NA;0.966149190691395;0.917161318947284;0.844452334830604
NA;1.02118237683514;1.06813788580866;0.905022303736192
NA;1.03996202107414;0.976148971621449;0.824379761354687
20;0.630837847219643;0.720908813386127;0.00898289119644102
NA;1.18791641751855;1.18126570970428;0.329523413720588
NA;0.794621261775486;0.823595603102455;0.193999781122099
22;0.647107988811207;0.743437747004951;0.0167686855432999
NA;1.00971759651037;1.07584781004902;0.956162212422976
NA;1.1722377858831;1.08773829324915;0.367803390225374
NA;1.06735320662966;1.07431825836564;0.714405249454688
NA;0.759391881639178;0.969331770816752;0.116502466211248
NA;1.17032623980312;1.04354374114924;0.370742346018903
NA;0.895180217769717;0.972048430647596;0.528758802961948
NA;0.882085381727029;0.869527221438662;0.474800439820247
NA;1.32842740984216;1.07710157016323;0.116566526449081
NA;1.00411467905998;0.956911584274653;0.981424376159822
NA;0.829903220349267;0.89691664271585;0.299625663847762
NA;1.02447448044648;0.995615716323329;0.891689543428811
NA;0.924458585130375;0.871759416275783;0.653881897561222
NA;0.788950309055488;0.878718862596568;0.183001017728745
NA;1.06591657618528;1.1045595710994;0.717455140792262
NA;1.18743166453266;1.02175412505198;0.328681611617613
NA;0.895347936197817;0.938381339821094;0.528177223278907
NA;1.35711369078489;1.06223457206256;0.085006400234787
NA;0.723614580961087;0.834864026323223;0.06679374372291
NA;0.836275785547286;0.928947802902575;0.313593497405331
1;0.681267833536129;0.747522223200335;0.0355542191152989
NA;0.879606498595396;0.941205514045332;0.463670541434382
NA;0.869047959341393;0.896582134793648;0.422699878073275
NA;0.994019867823013;0.963345888190496;0.972707573237142
NA;1.22133349528871;1.06853860768606;0.267389153254239
NA;1.14710639074989;1.13650791656548;0.433610819791813
NA;0.884786128123647;0.914578066006433;0.48996694787486
NA;0.84214967339478;0.916511753990283;0.328746276335779
NA;1.16867451750132;1.07962976009993;0.383712236647698
NA;1.09854007796792;1.07935659309903;0.600381112346769
NA;1.03302414220731;0.917724768688971;0.85396045641655
NA;0.778868813733835;0.902431202404146;0.15730414163518
NA;0.958610073486911;0.960950252946887;0.809751305593916
NA;0.979047964711524;0.891966793998639;0.904515323551349
NA;0.985683552875684;0.912412223917748;0.934577342837694
NA;0.955439919795202;1.00131157701109;0.795453062495371
NA;1.25436947268183;0.961410774918081;0.200721270451139
NA;0.757307632631653;0.84086492815132;0.116750318993552
NA;1.10460445510412;1.02075676244794;0.577543166189113
NA;1.03617034604373;1.03118500383431;0.839332863450103
NA;1.10241451017778;0.986562221609706;0.579522167309263
NA;0.834598832627026;0.873864555404981;0.303308522439235
NA;1.19282884880876;1.12895149389896;0.315388371489899
NA;1.27070139758277;1.00927884947047;0.173941953788208
NA;0.785860859663677;0.883481734484619;0.18187640569467
NA;1.05326556169337;0.948488794658965;0.767608938022204
NA;1.10509130391728;1.00259272365298;0.569967401683604
NA;1.13697817662586;0.848711547304741;0.464024188127911
NA;0.985734529654325;1.04074793713724;0.935706404615725
NA;1.35416445506588;1.17428498246936;0.0862795830413274
NA;0.976147473961205;0.948084685380999;0.890317618715103
19;1.51646949954051;1.35485021479389;0.0213584470849693
6;0.66519785493174;0.754583346558262;0.020201434266744
NA;0.76874275291676;0.959129890301984;0.139242589208471
NA;0.862939349651492;0.852745732430976;0.404202541096362
NA;1.19913914059434;1.10822217478731;0.302474541956285
NA;0.952380001838583;1.00451196220626;0.781273873958277
NA;1.23271979864791;1.1590195786013;0.232335301446356
NA;0.936198499442062;0.950637170272295;0.708525538548097
NA;0.796224624707703;0.908214511060021;0.199071753584292
NA;1.11282106661724;1.14421644098374;0.545187760593942
NA;0.980737843223728;0.956015975598815;0.911752544211904
NA;1.00746253515055;1.00741009604638;0.966149459178687
NA;0.756401127884062;0.894075909008001;0.110953530288695
NA;0.871611126147846;1.01599592911566;0.434095494847896
-9;0.727310553582422;0.707104387107698;0.0706756608080162
