"V1","V2","V3","V4","V5","V6"
7,2.06618012127094,1.72310046224097,0.0247649769499468,0.0687440295749872,c("17", "13", "6", "7", "18", "9", "20")
NA,1.10756012262991,1.02703333114138,0.753884566702361,0.925947571692382,c("13", "15", "10", "12", "10", "2", "18", "12", "5", "20", "20", "10", "1", "1", "8", "15", "2", "8", "2", "12")
NA,0.690268666190839,0.763813490205742,0.262107438300223,0.347623330710594,c("26", "21", "31", "36", "40", "24", "28", "24", "27", "21", "35", "24", "39", "40", "21", "27", "36", "34", "26", "34")
NA,0.820042608006778,0.714390621056344,0.536747489664937,0.228488373163765,c("26", "23", "34", "22", "34", "34", "40", "36", "29", "33", "34", "38", "35", "40", "26", "33", "30", "25", "36", "38")
NA,0.802475755179977,0.728156553547925,0.494516865774415,0.257798864960106,c("21", "22", "36", "31", "30", "29", "25", "32", "34", "31", "36", "27", "32", "25", "21", "26", "36", "37", "22", "31")
-3,1.71920918297478,1.88077134382959,0.102230340473011,0.0485500127471522,c("12", "20", "16")
NA,1.66238188366552,1.17584940799604,0.115077338129983,0.546808573301481,c("7", "16", "5", "20", "3", "1", "10", "10", "13", "7", "10", "8", "16", "11", "19", "2", "10", "1", "12", "1")
NA,0.669318438675581,0.763461159083062,0.232073451753559,0.365759969033601,c("37", "21", "34", "33", "30", "33", "37", "34", "31", "32", "23", "28", "25", "37", "21", "26", "40", "30", "34", "26")
NA,0.945081624331147,1.25319866528831,0.861475527841196,0.425152652197566,c("37", "34", "22", "23", "24", "30", "23", "31", "37", "40", "28", "26", "34", "25", "25", "37", "31", "32", "35", "32")
NA,0.647315963535992,0.768530452613878,0.188636484040237,0.360028145518374,c("32", "38", "40", "31", "26", "34", "24", "35", "39", "30", "33", "22", "26", "35", "27", "31", "24", "32", "29", "24")
NA,1.52460100055209,1.07594095033855,0.207026060950087,0.792413238628525,c("13", "7", "16", "1", "16", "11", "19", "18", "5", "11", "3", "4", "19", "8", "12", "1", "20", "9", "16", "15")
NA,0.91930368718923,0.939052014875306,0.799371525324002,0.815390872206242,c("37", "32", "33", "33", "21", "35", "31", "25", "28", "31", "28", "23", "24", "36", "36", "40", "31", "35", "28", "35")
NA,1.5771269990084,1.1148782314964,0.154085002465086,0.670332079340731,c("16", "12", "14", "16", "20", "19", "3", "1", "8", "9", "13", "8", "5", "11", "15", "14", "11", "19", "4", "20")
NA,0.921853777718742,0.884853694761838,0.801399405722458,0.658474975472728,c("28", "36", "30", "39", "36", "33", "38", "32", "39", "37", "21", "34", "37", "26", "24", "34", "34", "29", "37", "35")
