"V1","V2","V3","V4","V5"
"-11",1.05035961205868,1.44417033943128,0.782357422934415,0.0416621713502541
"-8",0.876630186347185,0.693868068113238,0.453842792763467,0.0386525607746296
"-10",0.936474328365711,0.704191179977305,0.70895866095691,0.0483996499960652
"-12",0.97868613765118,0.702926461712263,0.902561124600453,0.0487049331343801
"-12",1.00791198522992,1.42098112716485,0.964140054049433,0.0481184035949206
"-11",1.06862646357211,1.43985791873561,0.704817917733577,0.0392523670370661
"-8",1.14746229926254,1.4477694680903,0.434266482043381,0.0363961553404084
"-11",0.935574265855591,0.695959880102648,0.705738960211272,0.0414401390936374
"-3",1.32025181284137,1.44824505256288,0.117576902452837,0.0370445856808014
"-4",1.26307447705312,1.42472750788943,0.183328058321264,0.0434806995799634
"-8",0.885848580478743,0.704876008503524,0.492770139536697,0.0482677257023432
"-7",0.864142236688965,0.701413729948539,0.409388801479863,0.0456411808597732
"-6",1.21277035897359,1.44869860844966,0.273052340075028,0.0352404642855244
"-5",1.22949828267903,1.43508829368957,0.248350205727775,0.0443236719925346
"-10",1.07814576463693,1.44356844629088,0.669317624094528,0.0391202847481401
"-10",1.06947937990818,1.42933233509379,0.701989426781396,0.0436407641403523
"-4",1.29177870605984,1.46166671935346,0.154648848044676,0.0353529090485709
"-12",0.97862481529675,0.693427406655424,0.901803945550892,0.0392751944130525
"-10",0.936772502013782,0.70356716587908,0.710253188240314,0.0475451176997133
"-10",0.92543462433855,0.706725205326773,0.65858563970747,0.0498416978499411
"-8",1.14344527123538,1.4562722839064,0.451069031513432,0.0359617231159007
"-8",1.13827483780627,1.43744446005523,0.461630506726756,0.0402877696460794
"-10",1.07821729726219,1.43174617315491,0.66885601992941,0.0427305544318307
"-9",1.11506647230649,1.44544062285899,0.535468132368134,0.0371976093498748
"-6",0.822386607780407,0.689488458297231,0.266672861503929,0.0351193414926363
"-7",1.16430370201976,1.43786321639628,0.38849607631434,0.0400016235002024
"-11",1.0477468768157,1.44336687104789,0.791196054595734,0.0395266023807833
"-11",1.05071457538742,1.45249882896953,0.782533833432164,0.0379858633734482
"-10",1.06405227072586,1.41739124930286,0.723664433279967,0.0490509782516027
"-11",1.05080556012398,1.4178103282097,0.778456890937954,0.0493592077251229
"-11",1.03952974891534,1.43194536429687,0.825012017214763,0.0429089445052173
"-11",1.0471415095597,1.4498437100919,0.795245015072786,0.0375006080139758
"-12",1.01704824440591,1.42951380940278,0.923179831822563,0.0439163398579719
"-3",1.32368935989335,1.44753019268309,0.112051750067727,0.0361397865760823
"-11",1.05422261782438,1.44950062996786,0.764317078884347,0.0374939764738049
"-9",1.10848614617991,1.43267773904184,0.556508387060987,0.0410522924689506
"-13",1.02026672307209,1.45230145863264,0.90881947148664,0.0362687427591136
"-3",1.30502740830069,1.42673120699004,0.130899144518793,0.0437958165358898
"-6",1.22008212186094,1.44995389459054,0.259602670844609,0.0357451913187035
"-7",1.16922309656717,1.44042943491809,0.382583879257632,0.0431937991453683
"-10",1.07893716509627,1.42052355511218,0.665154093610108,0.0469861434170867
"-10",1.07496062535407,1.42382419047448,0.680104285039375,0.045319258551877
"-7",1.15127616459142,1.41576132035891,0.423257996300714,0.0490019215177127
"-9",1.11035180210536,1.45963163172439,0.557238580038932,0.0357716819946119
"-8",1.13016657162044,1.42368234363454,0.484573660279906,0.0442237443904075
"-8",1.14814250654581,1.43852001578364,0.431435350362688,0.0389220729211754
"-4",0.795858554934019,0.705657979966604,0.192644015734159,0.0464392167279305
"-10",0.928703772863826,0.698606772585497,0.673126659228429,0.0426042872439837
"-11",1.03806437830584,1.43298980654193,0.831279801754854,0.0419286814841185
"-13",1.01461465192713,1.4571473610706,0.934382856418886,0.0360507021365746
"-12",0.964289168115546,0.689472995341626,0.837628109159317,0.0389228151075695
"-10",0.921992528976126,0.698178928833538,0.642613242959337,0.0414605785957531
"-12",1.03871364409062,1.43941763541498,0.828258248975047,0.0397496525374315
"-9",1.09804567227375,1.42159773455322,0.595253968180197,0.0474735025936224
"-13",1.01026409799537,1.42942069600164,0.95356743405136,0.0446207503098042
"-7",1.15863819772701,1.42840861253386,0.412019911785106,0.0487561871794052
"-7",1.15449480144562,1.41957478230058,0.414947412496153,0.0477139005287301
"-11",0.953228467284613,0.697361912535775,0.78484561021826,0.0422295957552004
"-11",1.06198477020465,1.44047337625734,0.731446347902623,0.0394935273170217
"-13",1.01608359626067,1.4538270176316,0.928661046029753,0.037683782891216
"-11",1.03177389857231,1.42356011882996,0.858970028013843,0.0476908744470452
"-4",1.2839920531954,1.4493227505341,0.156669049271537,0.035318730608813
"-3",1.31587826270481,1.44353939472647,0.123569569677702,0.0392377274563886
"-9",1.11388737251074,1.43803669339956,0.538228640116684,0.0390595467582585
"-11",1.04130154762623,1.43297969254969,0.818629820054231,0.0432470250717391
"-7",0.852773087509103,0.688889025278038,0.368375165402727,0.0361466581850047
"-6",1.21003705324161,1.43815203223398,0.279032833814649,0.0396353089418044
"-6",0.828629326978537,0.696045725932641,0.285475533610375,0.0399660158136177
"-2",0.731933725048324,0.688246392510235,0.0762896365904715,0.0335348947390471
"-13",1.0014290944973,1.4257174881335,0.993515734776046,0.0464246118735299
"-11",0.948316368689989,0.686389273771173,0.764199281454349,0.0357174163723228
"-5",0.807305443845859,0.692033083125659,0.230619713314455,0.0397905807171121
"-8",1.14395723577625,1.43861314481135,0.44226986412127,0.038623502911137
"-10",1.07468000959434,1.42777092893763,0.68503507595597,0.0475649968747541
"-12",1.04801239275266,1.42897280112747,0.788860854217047,0.0439046060039758
"-11",1.07018423868633,1.44505205450785,0.698422117253754,0.0371505005399763
"-3",1.29482417213884,1.41572105414804,0.139835774553727,0.0468613636538693
"-12",0.970989508446888,0.692373933215359,0.867250658132199,0.0398931702984234
"-7",1.16492996011685,1.43451270434778,0.385945859434935,0.041009191243532
"-4",0.774636160464357,0.690594663807221,0.146067524187092,0.0351341374364201
"-12",0.982850467126487,0.698864475709459,0.921300568937942,0.0436330744344555
"-10",0.911935187130908,0.69438849199501,0.600363935312002,0.0398950486186644
"-5",0.806706201179701,0.693613792181081,0.221962893478129,0.0376098604856869
"-7",0.868837835394674,0.70505089434782,0.425747091487197,0.0486840296210561
"-10",0.923012343216362,0.694422132247062,0.648616723675255,0.0400250829875979
"-10",1.0604386990139,1.41756534010797,0.738242322841717,0.0488922494639773
"-10",1.06742855938034,1.42990069839053,0.710533627005873,0.044074011564428
"-6",0.827659704626861,0.69213402902073,0.28438773188389,0.0378050030813372
"-12",1.01706231329879,1.43905073636701,0.923763844123319,0.0431348463040403
"-9",0.908758873827523,0.698553321637812,0.587148361754341,0.0433975766145157
"-7",1.17876225067732,1.44799231629,0.349097982565273,0.0357395846052075
"-1",0.709540277756718,0.687577432866139,0.0526434610484876,0.0343521161356704
"-12",0.960158536310337,0.686542098433387,0.817202048212056,0.0352919469767699
"-11",1.05315559448319,1.44743532549666,0.76982323250116,0.0382675981178899
"-2",0.734531715541757,0.6903719636674,0.0823413049990114,0.0369426184333075
"-12",1.05941556116788,1.44872374464756,0.741650661364517,0.036807923817076
"-4",1.28047280716972,1.44416944426464,0.158455506077869,0.035974350855641
"-6",0.847680042181636,0.706037034586103,0.350219198331346,0.0498412709128285
"-9",0.917032033636211,0.707751889065108,0.620785400556308,0.0498753695621015
"-12",1.02350008756236,1.45076987358949,0.894490730256652,0.035620743149936
"-13",1.00345604514318,1.46093976949836,0.984496417541527,0.0360992099798727
"-12",0.974979371290757,0.69605019752229,0.885396318048121,0.0413962198668718
"-2",1.33982542066036,1.42845789699322,0.102584967406303,0.0466697769245423
"-12",0.995051914723885,0.704222267474116,0.977498299690959,0.0492499241281206
"-12",1.02866197934357,1.43640172695103,0.871790394212188,0.0414539443546933
"-1",1.38551106132405,1.42883476209798,0.0629652780550156,0.041720898355785
"-14",1.00767412098395,1.44567995128388,0.965680443733436,0.040637116777121
"-11",0.941457014904228,0.695082271885155,0.730490630237942,0.0400165442691394
"-6",0.831469747579163,0.70205862785437,0.292442606676624,0.043751233345002
