"V1","V2","V3","V4","V5"
"-25",1.05035961205868,1.41134227678712,0.782357422934415,0.0481407688126614
"-18",0.876630186347185,0.708705354690743,0.453842792763467,0.0438137636648578
"-24",0.936474328365711,0.709242454747171,0.70895866095691,0.0460234396883397
"-28",0.97868613765118,0.710018058565415,0.902561124600453,0.0480934065500144
"-30",1.00791198522992,1.41289334571301,0.964140054049433,0.0455894389688086
"-24",1.06862646357211,1.4074489394549,0.704817917733577,0.0454551008070707
"-17",1.14746229926254,1.40482199723002,0.434266482043381,0.0467342138109019
"-24",0.935574265855591,0.708408524829042,0.705738960211272,0.0445473239733417
"-6",1.32025181284137,1.42388803070619,0.117576902452837,0.0425105306153176
"-9",1.26307447705312,1.4096462213492,0.183328058321264,0.0447530212349764
"-18",0.885848580478743,0.71437847961233,0.492770139536697,0.0495600451289078
"-16",0.864142236688965,0.712226783169446,0.409388801479863,0.0482408742681125
"-12",1.21277035897359,1.40294312644791,0.273052340075028,0.0477811880686305
"-11",1.22949828267903,1.4123187004491,0.248350205727775,0.0478387634066352
"-23",1.07814576463693,1.40994871489279,0.669317624094528,0.0457282579741618
"-24",1.06947937990818,1.41025089792833,0.701989426781396,0.0448458674938543
"-7",1.29177870605984,1.4142152355546,0.154648848044676,0.0492513337739996
"-28",0.97862481529675,0.712090419638719,0.901803945550892,0.0488498582534456
"-24",0.936772502013782,0.709649110217043,0.710253188240314,0.0457675637663149
"-23",0.92543462433855,0.709605835500245,0.65858563970747,0.045450882030588
"-17",1.14344527123538,1.40658344275379,0.451069031513432,0.0486133168756042
"-18",1.13827483780627,1.40878468767853,0.461630506726756,0.0451636423428389
"-23",1.07821729726219,1.40828590366245,0.66885601992941,0.0457822972980517
"-20",1.11506647230649,1.40949724133281,0.535468132368134,0.0444871196363135
"-12",0.822386607780407,0.710828228834105,0.266672861503929,0.0462864971633378
"-16",1.16430370201976,1.41022135312518,0.38849607631434,0.04458168220185
"-26",1.0477468768157,1.41362771811757,0.791196054595734,0.0449898136565557
"-25",1.05071457538742,1.41377026832661,0.782533833432164,0.0464169457779897
"-24",1.06405227072586,1.40448037838196,0.723664433279967,0.0478074769005371
"-25",1.05080556012398,1.40319882586535,0.778456890937954,0.0487899790447841
"-27",1.03952974891534,1.41316382924514,0.825012017214763,0.0445379409103088
"-25",1.0471415095597,1.40377701268179,0.795245015072786,0.0498208622894407
"-29",1.01704824440591,1.41065448963037,0.923179831822563,0.045795776782228
"-5",1.32368935989335,1.40957706652955,0.112051750067727,0.0479641918682231
"-25",1.05422261782438,1.40860375016862,0.764317078884347,0.0470088796339463
"-20",1.10848614617991,1.39989573705678,0.556508387060987,0.0481531847665114
"-29",1.02026672307209,1.41478376712523,0.90881947148664,0.0444214985615052
"-6",1.30502740830069,1.40662235588877,0.130899144518793,0.0485724240355007
"-12",1.22008212186094,1.41198284611023,0.259602670844609,0.044748864784295
"-15",1.16922309656717,1.40920894449635,0.382583879257632,0.0492482903301418
"-23",1.07893716509627,1.40725673196267,0.665154093610108,0.0461367924955012
"-23",1.07496062535407,1.40215079641577,0.680104285039375,0.0480725323656145
"-17",1.15127616459142,1.4090668167133,0.423257996300714,0.0447963679754134
"-20",1.11035180210536,1.41384394277869,0.557238580038932,0.0461309480571143
"-18",1.13016657162044,1.3965820935774,0.484573660279906,0.0496819048790644
"-17",1.14814250654581,1.40399507591948,0.431435350362688,0.0465067419035834
"-9",0.795858554934019,0.713101809943454,0.192644015734159,0.0478225523499499
"-23",0.928703772863826,0.711802062496476,0.673126659228429,0.0471298843910289
"-27",1.03806437830584,1.41063637897716,0.831279801754854,0.0450376371405635
"-29",1.01461465192713,1.41342591524426,0.934382856418886,0.0463275825578671
"-26",0.964289168115546,0.710964745865331,0.837628109159317,0.049998360687062
"-22",0.921992528976126,0.714790500469591,0.642613242959337,0.0492119714649786
"-27",1.03871364409062,1.4103611916877,0.828258248975047,0.0448844890594586
"-21",1.09804567227375,1.40540384517725,0.595253968180197,0.047617664515457
"-29",1.01026409799537,1.40307940509695,0.95356743405136,0.0499970658770552
"-16",1.15863819772701,1.41358836485628,0.412019911785106,0.0481599001248523
"-16",1.15449480144562,1.39936307995059,0.414947412496153,0.0499262254591202
"-26",0.953228467284613,0.708193009170197,0.78484561021826,0.0447948382110356
"-24",1.06198477020465,1.40071531701394,0.731446347902623,0.0494631092037886
"-28",1.01608359626067,1.4083360129899,0.928661046029753,0.049492393042971
"-27",1.03177389857231,1.40777468501734,0.858970028013843,0.0480514852756119
"-8",1.2839920531954,1.41733459484926,0.156669049271537,0.0429141859316661
"-6",1.31587826270481,1.42004159239506,0.123569569677702,0.0446851250885618
"-20",1.11388737251074,1.40604772314886,0.538228640116684,0.0455289972335056
"-26",1.04130154762623,1.40645563995627,0.818629820054231,0.0479891767757007
"-15",0.852773087509103,0.710675562321304,0.368375165402727,0.0471759502523815
"-12",1.21003705324161,1.40055948255158,0.279032833814649,0.0497291775137001
"-13",0.828629326978537,0.708376503555693,0.285475533610375,0.0440610429991788
"-3",0.731933725048324,0.704841357283954,0.0762896365904715,0.0444146424510109
"-30",1.0014290944973,1.40596835373987,0.993515734776046,0.0489089929256021
"-25",0.948316368689989,0.708257711041497,0.764199281454349,0.0462801160387387
"-11",0.807305443845859,0.70366689766863,0.230619713314455,0.0432504072002071
"-17",1.14395723577625,1.39835892116468,0.44226986412127,0.0487322955464838
"-23",1.07468000959434,1.41161308594829,0.68503507595597,0.0472404832620675
"-26",1.04801239275266,1.40858408767794,0.788860854217047,0.046585233128642
"-24",1.07018423868633,1.40863074058758,0.698422117253754,0.0447028485914445
"-7",1.29482417213884,1.41064161525785,0.139835774553727,0.0446537617879386
"-27",0.970989508446888,0.711290111619355,0.867250658132199,0.0490757152715658
"-16",1.16492996011685,1.41005912637035,0.385945859434935,0.0444327959178008
"-7",0.774636160464357,0.710511837530842,0.146067524187092,0.0470327930381556
"-29",0.982850467126487,0.708649722654961,0.921300568937942,0.0457941745705946
"-21",0.911935187130908,0.712752307898174,0.600363935312002,0.0484131101886672
"-10",0.806706201179701,0.71370966924427,0.221962893478129,0.049044573121815
"-17",0.868837835394674,0.708943880537204,0.425747091487197,0.0448797859376524
"-22",0.923012343216362,0.713558556711242,0.648616723675255,0.0491895447453827
"-24",1.0604386990139,1.40033614992176,0.738242322841717,0.049870577245002
"-24",1.06742855938034,1.40945014833277,0.710533627005873,0.0460412848757379
"-13",0.827659704626861,0.706732803923191,0.28438773188389,0.0432893335066549
"-29",1.01706231329879,1.41942627181017,0.923763844123319,0.0444499608354507
"-21",0.908758873827523,0.709944061384673,0.587148361754341,0.0461066952140926
"-15",1.17876225067732,1.40985756288809,0.349097982565273,0.0441753369994676
"-1",0.709540277756718,0.700507929210604,0.0526434610484876,0.043568285160544
"-26",0.960158536310337,0.711419480725821,0.817202048212056,0.0495224641686224
"-25",1.05315559448319,1.40924510075817,0.76982323250116,0.0470676688805237
