"V1","V2","V3","V4","V5","V6"
63,2.25065061456261,2.73338791720454,6.23537454191858e-06,0.0815890929916818,0
NA,1.39836466788342,1.57483011862061,0.0584804730311511,0.652279427850622,0
49,1.9067077678572,1.70470040447973,0.000455748587493643,0.0556363413895171,0
43,1.99909374324195,1.59476848951711,0.000127405617140308,0.0581152031325528,0
64,1.66913491077431,3.22536768057868,0.0039034531816613,0.0941396570278606,0
52,1.76745031011325,1.77982504242351,0.00169001441437111,0.0512438132494263,0
51,1.98450728136882,1.67909361862964,0.000201532570601737,0.075094933933333,0
60,2.09085824549254,2.21101358189169,8.69297936367808e-05,0.0619562559349291,0
33,1.78385418913355,1.51539331473521,0.0011449289608344,0.0531291223939252,0
63,2.17218828017434,2.82242393448921,2.30678872779055e-05,0.0722896837074847,0
42,1.74262301052346,1.60367509867535,0.00190019523208917,0.0515410603421853,0
NA,1.31829243239909,0.703052115213371,0.115550410299929,0.726319883137089,0
-25,1.25975119902908,1.50111535024536,0.192836960395835,0.0432245806721507,0
16,1.48745821614252,1.43442951037484,0.0252492514248833,0.0594590622527897,0
51,1.86212084119981,1.70336699901905,0.000530298456478562,0.0689968090006065,0
11,1.54847931999777,1.44289547702881,0.0147980314320865,0.0504457552434814,0
15,1.50787524791912,1.42874880199459,0.0202044465036894,0.0594313156123345,0
41,1.61911731148538,1.57190474674177,0.00629544055931086,0.0576400458194704,0
-62,1.40968339797708,2.85175588356585,0.0526607334549327,0.0413450779177078,0
47,1.66693816832874,1.64254854012469,0.00388233270172567,0.0595010479517628,0
11,1.4742934281461,1.41958838447618,0.0272473868987442,0.0573319988386897,0
47,1.59895629619722,1.67911166596371,0.00872332720014324,0.0536450984872926,0
30,1.5357498386645,1.50982609541301,0.0155321481490708,0.0512942700522943,0
57,2.30374937131462,1.83881010661704,3.63002023695547e-06,0.0901532574452785,0
-60,1.39604760026526,4.63888036118398,0.0590150214734267,0.000207942822217033,0
58,1.99344607100651,1.93274730479999,0.000146438247434988,0.0795951196966418,0
30,1.42838024483877,1.50453551412093,0.0435058376886268,0.0557657145309175,0
29,1.72504316685535,1.5111816862107,0.00398188884974104,0.0579129946276149,0
17,1.58613445836711,1.45973703304493,0.0111835227223452,0.0520228208921034,0
23,1.53919110414574,1.45998342248525,0.015332826496716,0.0580526820104238,0
63,2.10268638895934,2.7641235407926,3.5030273582648e-05,0.0828266916885907,0
61,2.15616713745038,2.28185700482783,3.88367170022219e-05,0.0762622237509381,0
64,1.92397828268385,2.78373167386888,0.000214564973309517,0.147695886504291,0
63,1.80055643849776,2.30737665506196,0.00104164654814209,0.157862441750864,0
52,1.88816737666712,1.71133651540643,0.000339683847019101,0.0713156207222205,0
32,1.91917620806487,1.49695695715728,0.000394643556883567,0.0640398697970513,0
57,2.45292087011782,1.95757816169662,1.95561091809182e-06,0.0592576757796983,0
42,1.72811708086016,1.55261666564233,0.00210560522580561,0.0668927692431355,0
38,1.57069715957214,1.52793716252316,0.0125724866039149,0.0669182847617715,0
47,2.22192845198629,1.66505223938935,1.9833744304032e-05,0.0554193146557768,0
-31,1.30434074085711,1.5865497571308,0.13369431961236,0.0301679141267994,0
NA,2.43448956755642,10.4909235409767,1.6734527251705e-06,0.00667424658713989,0
46,1.85703519663587,1.65800879436319,0.000781916741894984,0.054817488770085,0
21,1.58067463892538,1.44443175503878,0.00993494568957787,0.0608310643402986,0
-40,1.32304933560887,1.63694413632459,0.115041460412965,0.0364769151807602,0
35,1.90207802240851,1.53995181594328,0.00053898458260937,0.0586122821930015,0
62,2.040203151305,2.18093150263796,7.5843119515695e-05,0.129338579285176,0
40,1.54097779706867,1.58366395139824,0.0183760933618865,0.0528597086348844,0
-4,1.38491476742846,1.42627682380814,0.0651472993556562,0.0475177010261305,0
16,1.55101884886369,1.45853649457523,0.0162795981826321,0.0527855970353721,0
49,1.7559652857651,1.67511888005894,0.0014935106732703,0.0610186957404778,0
64,1.73843707511829,2.46025528910048,0.00181011168454792,0.202101068142569,0
-59,1.27594220211617,2.27026818123396,0.165990707915293,0.0395164455510875,0
57,2.02287778067854,1.88376841449212,0.000117132017268817,0.0768411031873143,0
27,1.72248490848744,1.48473419200844,0.00306365044405144,0.0600748060754011,0
19,1.60447551840067,1.45841366470485,0.0071420428051443,0.0502674309008397,0
63,1.65917722633284,2.98470230199163,0.0046760683536895,0.0570703395699561,0
58,1.6543597684488,2.03298670277354,0.0044007266651046,0.0596847112271717,0
-7,1.38402079275584,1.43483256767407,0.0677132736395848,0.049537912288698,0
59,2.21267011053969,2.07849058996591,1.66257162067529e-05,0.0670004341076414,0
27,1.57701599947104,1.47267242664264,0.00952203206057523,0.0569500319881485,0
64,2.01423067052244,2.31924853658979,0.000101432645308375,0.236190294066317,0
50,1.69588415190725,1.69822823509009,0.00341809633905699,0.0613756690530338,0
53,1.67375287392208,1.79865648000896,0.00449747403920908,0.0574390344280946,0
28,1.64001183577175,1.48760434797747,0.00591118852154249,0.0562846835085533,0
54,2.14351088943077,1.86001396583032,3.52835057654266e-05,0.0512494468748099,0
6,1.49837029922762,1.41813099979738,0.0236692788711612,0.0562187500998741,0
18,1.52218218156211,1.44510362412533,0.017557397439221,0.0566578830726254,0
30,1.61350811181688,1.5236953317564,0.00892800494683887,0.0515081408457719,0
59,1.78567067910986,1.98049138692789,0.00120988066142558,0.089707242816301,0
55,1.68246013736072,1.82716117820472,0.0043219908837846,0.0722539044941046,0
NA,2.17816650317613,NA,1.95168189631723e-05,4.44089209850063e-16,0
63,2.07137183676124,2.77451159100478,3.91148344569547e-05,0.0774937284820706,0
58,2.31631827772862,1.97358640896883,6.85008833112288e-06,0.0756842375233473,0
64,2.47560915801492,3.70864101011012,9.06472303108252e-07,0.0585866997611518,0
45,1.57378209589847,1.60617133072609,0.0103000181109305,0.0625331582633188,0
57,1.96167712493472,1.94220255470534,0.000217141807650867,0.0619689830040836,0
46,1.60069864739882,1.59725249171674,0.00987020102078406,0.0699015077391081,0
26,1.50933141655669,1.47792864550845,0.0207824216925417,0.0565087114697541,0
24,1.51163184382914,1.47088744306989,0.0195558672723849,0.0534861408180981,0
64,2.78643328765312,3.57995426240005,2.97628295342633e-08,0.065019251792762,0
64,2.41514166802608,2.82293307034695,2.55353385547608e-06,0.143805380320872,0
44,1.87431203411795,1.61121989453117,0.000636780956179139,0.0576332111202497,0
64,2.07896655725679,3.80210081494222,3.8453575468389e-05,0.0550669732631212,0
NA,2.71916113968532,10.4909235409767,3.38632177854237e-08,0.00667424658713989,0
38,1.91235774663243,1.55841989100622,0.00039488938890031,0.0556645626987248,0
42,1.60658584512562,1.57828050239525,0.00849837838360112,0.0635401987133792,0
53,2.0839657019684,1.78876094247234,9.78712783951119e-05,0.0640408652218628,0
58,1.58033848745036,1.92860404327129,0.0112476356866723,0.0790647728228,0
15,1.53599552031745,1.44964971609474,0.0156688312388156,0.0501645497933713,0
27,1.75966694378545,1.48751433238374,0.00214089748939894,0.0579259005669843,0
49,1.74102735676498,1.66471012287504,0.00213327004101127,0.0634608902349738,0
49,1.77639990636246,1.69664860722742,0.0010821820048621,0.0531853058234762,0
-65,1.15896031024797,21.4951542415107,0.401896596279658,0.000129078834353202,0
59,2.13878112171153,1.9283519494812,2.8425089417361e-05,0.101864285876955,0
51,1.96530546276407,1.71970009746075,0.000225845712779948,0.0607526949504194,0
53,1.77526945782182,1.79518483325091,0.00154482840195702,0.0584919506002143,0
58,2.22590046707817,1.97201017181353,9.26473693196872e-06,0.0714562281309429,0
NA,1.31478533481935,3.35618373963004,0.121798280482008,0.211439061734519,0
58,2.34953716778837,2.00450002378361,2.93321978472871e-06,0.0640318240262558,0
28,1.68502803075493,1.50065237190678,0.00365427745258318,0.0503105800735379,0
47,1.75917679081437,1.67227740818153,0.00149952289462352,0.0522845579237619,0
47,1.99321918512007,1.66442170837308,0.00015624219164756,0.0538576825701294,0
36,1.78779785769556,1.52104474875526,0.00124494319448321,0.0603853164253157,0
34,1.82823235523613,1.51973220543272,0.000637727235412666,0.0539983150511562,0
17,1.58487092985454,1.4550025008545,0.0097671138065818,0.0504902959261727,0
NA,2.54048210739627,10.4909235409767,1.17803048360621e-06,0.00667424658713989,0
18,1.64336997697101,1.45475115543809,0.00505809329790863,0.0518739661444058,0
52,1.78508299511149,1.68724228092338,0.0010433596580931,0.078144741557306,0
59,1.77008711596606,2.0164092750157,0.00213215536085853,0.0837899176754612,0
63,2.3132130263403,3.00657052091496,4.71300628790416e-06,0.0576125354084847,0
53,1.89190601003762,1.77551025974489,0.000537157354589035,0.0648127205733994,0
59,1.92429511374724,1.96393452803559,0.000435042945370001,0.0901084813245153,0
NA,1.19545241220276,0.276698303911583,0.309950796592406,0.179524973698091,0
55,1.66926472574931,1.81006556799892,0.00432429861348393,0.0754881898931929,0
39,1.70234880877073,1.53330435668078,0.00327683674716495,0.0653515662766034,0
39,1.57255484881937,1.52159389439381,0.0115850658640204,0.0708805404424957,0
NA,2.35399124970831,6.08506763118207,2.38731229573741e-06,0.0493863131514334,0
-54,1.30642464855824,2.00955302472442,0.130549204006671,0.0278252342903127,0
58,1.89002576948945,1.9514088932764,0.000370398848392517,0.0779411974117906,0
32,1.63175286068981,1.50806389754712,0.00642565212255652,0.056039919495965,0
37,1.842789358278,1.53510069242735,0.000657121219372669,0.0576942566809336,0
1,1.42462900106041,1.40710349085113,0.0451857578516123,0.0542092588907294,0
NA,2.38791519138438,8.91806248475821,1.09669398917767e-06,0.0131381364946452,0
NA,1.07211607594654,0.276698303911583,0.692363554291551,0.179524973698091,0
49,1.94071011514729,1.63771175963007,0.000179566506576356,0.0704138001871693,0
7,1.47819763672902,1.42765218098541,0.0280277446705095,0.0513180903650453,0
14,1.43680614108765,1.44736696800456,0.041311521289018,0.0501781747237855,0
23,1.49777138649652,1.46144292649337,0.0220866292795092,0.05700284225237,0
51,1.80961380401912,1.74264256233432,0.00100036860413544,0.0550708091572076,0
59,2.58467578764536,2.10689804195236,7.25326837702767e-07,0.0650906405745868,0
53,2.63835504508076,1.78519211400315,2.44703001528457e-07,0.0599761943043667,0
60,2.59721409012687,1.90194031946431,2.26179498907797e-07,0.129966094092411,0
54,1.92657713981974,1.86057712007023,0.000229720473465034,0.0538999379855543,0
63,1.9557716128592,3.00893197831805,0.0002373721517962,0.0552958280807462,0
37,1.64213858966168,1.55085385181169,0.00580300849610227,0.0535321153793854,0
41,1.72814760598387,1.53604715097496,0.00221244249545849,0.0697775587339694,0
42,2.05287932068759,1.59718802412384,7.63347880096132e-05,0.0544511026976682,0
NA,1.29974769241979,0.583491147591347,0.140707372845345,0.58994361574785,0
57,2.01872068570473,1.81839506881447,6.4144682262679e-05,0.0928246513756077,0
-48,1.31730749658506,1.73019016146181,0.115205373741849,0.0420779928852356,0
43,1.8265875219683,1.61356652934446,0.000736178091839457,0.0522936564132176,0
29,1.83447838783398,1.48046480721155,0.000554259188042083,0.057123352401228,0
11,1.50957316071173,1.43017821007822,0.0191271974472818,0.0518224326803117,0
30,1.45067784290677,1.50242274935131,0.0356064039308597,0.0529823467032579,0
64,2.69497094813445,3.43277198940198,8.5752019041152e-08,0.0750663463200484,0
51,2.09283713826282,1.67459463894227,5.41716948346815e-05,0.0754053008880788,0
60,1.86574945806368,2.1619763966989,0.000538108052255515,0.074201364919489,0
18,1.65604777691559,1.4522371691181,0.00410446055106151,0.0507135838149708,0
38,1.81802260557469,1.58184688745814,0.0011599116584422,0.0519070159827191,0
62,2.37362937630251,2.25398295956046,4.17288666476612e-06,0.111212770888149,0
-46,1.28557571946948,1.74283680538632,0.151233637873183,0.0346810951560576,0
62,2.15506565744226,2.6355168329816,3.33318517216075e-05,0.0583691680531035,0
49,1.78282001392069,1.63096479476397,0.00127141748877169,0.0777707987604062,0
NA,2.0339747280635,6.08506763118207,9.11569995765138e-05,0.0493863131514334,0
20,1.52463835209209,1.47222658453696,0.0193173934099943,0.0514910623489498,0
55,1.93763688733062,1.85742453484874,0.000253574052818339,0.0575249095860414,0
50,1.87743264980217,1.68038046442829,0.000419895596599718,0.0633043905875461,0
26,1.50740049826236,1.48779818598161,0.0225334435768316,0.0545989043711225,0
54,1.69564711655314,1.71960982847068,0.00387815286534832,0.0885433177897665,0
60,2.30574312502326,2.10276169802304,4.89167806394519e-06,0.085341013468916,0
NA,1.8595924256425,NA,0.000429937125416058,4.44089209850063e-16,0
46,1.76179501771187,1.63981777260087,0.00137319450351692,0.0537174066006487,0
22,1.6061767959061,1.47137123622992,0.00817729398030365,0.0517623294956859,0
13,1.47179882685727,1.42685147724301,0.028198835008618,0.0562179104769871,0
52,2.25798252278107,1.75900976304658,1.61342021002264e-05,0.0598334681871068,0
46,1.95513794225175,1.63267682128985,0.000186623851098799,0.0572843393979942,0
39,1.523498968007,1.55668227948306,0.0169269528952848,0.060634097643776,0
64,2.35368786433179,3.22238336159465,4.01478175804382e-06,0.0912462003685235,0
54,1.79581526152031,1.86190298525341,0.00126669558869907,0.050071930876432,0
59,1.64875017762413,2.0554450172044,0.00582554541294134,0.073867479282237,0
27,1.75801515888039,1.48871008158948,0.00138634481255673,0.0516508257351768,0
15,1.48259177815264,1.42088051035989,0.0250631851565648,0.0614372387651172,0
62,2.20396665277171,2.62806825019976,9.25300142051722e-06,0.0573416254534324,0
16,1.63158068652873,1.44398966897104,0.00559236324655121,0.0530980227012771,0
-13,1.35225216225899,1.58030522057864,0.0865817574860986,0.0150219310932518,0
57,1.99901338599663,2.01707563408314,0.000126855517790236,0.0521972557561129,0
59,1.75877374894716,2.19002279613308,0.00194067858634495,0.0558041119495324,0
32,1.83131710587575,1.51857352127264,0.000734475658779599,0.0511841892551543,0
47,1.84342286859452,1.66862381427444,0.000669609003332017,0.0547329472333051,0
48,2.12393051590903,1.64450824002796,2.79664201580099e-05,0.0647893294307517,0
14,1.45119243531166,1.43773038179635,0.0343022926277424,0.0522343171862102,0
60,1.78038346460538,1.99305054287146,0.00113031597966962,0.103157697004435,0
18,1.5570577447344,1.44324504997126,0.0120751148120429,0.0552307655499482,0
63,2.08349269709341,2.83055041712754,8.94801507006493e-05,0.0737964684594838,0
NA,1.07751274870989,0.526466856164603,0.670175511677143,0.519005390548589,0
32,1.66281372566353,1.52821521330609,0.00545974841434627,0.0530164596531677,0
13,1.49668514559844,1.44096232807472,0.0279697619876853,0.0587019554989346,0
47,1.6616853592358,1.59993821558615,0.00490272773052436,0.0751225646676699,0
59,2.05939652426983,2.08680566230989,7.17217743375631e-05,0.0667190080730306,0
60,2.62553990807561,2.20988978439447,2.48779858158521e-07,0.0657593338301972,0
-14,1.33731612101747,1.45684639001939,0.0977766449520219,0.046985295370775,0
59,2.20757464454357,1.95312024245432,1.16042296968155e-05,0.0919480361262904,0
45,2.11362255672045,1.64899258206402,6.55466524419612e-05,0.0508138676730251,0
63,2.14035626323528,2.88560991491238,2.56444314986615e-05,0.0669431828548295,0
14,1.47462455763677,1.44317383594453,0.0307676864146401,0.0540783423000789,0
62,1.74101843091228,2.29789013597991,0.00166492655925665,0.102995766923782,0
20,1.54832177408604,1.45087513538233,0.0142524269523214,0.0565509488664947,0
41,1.62325420382333,1.58045217471289,0.0058977343645461,0.0529118978784472,0
53,1.6613885929329,1.81422626183697,0.004348804068808,0.0535766639966414,0
13,1.54169565639751,1.44333673568633,0.0156088302315156,0.0524225345445928,0
50,1.58328697806703,1.68855345729348,0.0124541703267277,0.064959846260354,0
60,1.81215409903163,1.94162433960445,0.00136747597689457,0.12006041843365,0
50,1.97286379234906,1.70039803744171,0.000188527228692115,0.0580075277572633,0
63,1.80789521822397,2.18273563251442,0.00109131441137811,0.183261430842919,0
33,1.9039627209821,1.5083633592633,0.000443925862736338,0.062304958517684,0
34,1.59716144044294,1.50768857955486,0.00894768292096093,0.0628833133319971,0
52,2.32303176472671,1.80617717539109,9.1168524212204e-06,0.0515838343529293,0
58,2.21131058909529,2.01313440711149,1.19832594488445e-05,0.0639919682015759,0
64,2.12290755381767,3.25017460988984,3.00572111546771e-05,0.0878010032584722,0
32,1.9570065795472,1.51361290553948,0.000196642379232559,0.05355944964285,0
21,1.52136881858646,1.46409375692399,0.0178264101653656,0.0516781652818432,0
22,1.69662264687713,1.46653862442461,0.0032256194900494,0.0544853560109663,0
48,1.67633504992312,1.69632624496688,0.00409747686250106,0.0535752408828569,0
45,2.17079133208429,1.61635945196252,2.27465262130355e-05,0.0596653645551518,0
63,2.38977412667789,2.32678881345268,3.99998052436068e-06,0.152564345079125,0
60,2.71146601351636,2.24797372713048,2.79874464603758e-07,0.0579537256687097,0
50,1.52841807254367,1.71167870914148,0.0181239093821924,0.0590727989581213,0
64,1.80434220313719,3.25017460988984,0.00102747110176438,0.0878010032584722,0
41,1.70804360175963,1.59567058490194,0.00304970155735873,0.0503905982503382,0
59,1.68066430386549,2.17102191344802,0.00386095030092393,0.0506459534415067,0
50,2.39889909339329,1.71643685610865,3.54292020132707e-06,0.0587405927090031,0
53,2.06426603986165,1.75246744164997,5.42313674843919e-05,0.0640623315039162,0
54,2.1564671211206,1.82827596240619,3.3208750590763e-05,0.0619181057195103,0
35,1.79853153006802,1.53167348513856,0.00114226075698964,0.0586633015577112,0
-30,1.3340637664838,1.50694325047312,0.10228694682785,0.0495930511796103,0
NA,2.00643937451989,12.692342872433,0.000106997485514126,0.00273715196986091,0
47,1.78597055527167,1.66436887117657,0.00137710478324227,0.0540540997292037,0
NA,1.27585066663204,3.60052698874502,0.18103094565367,0.183748147085777,0
53,2.52991263524046,1.79378198284528,5.99012432433987e-07,0.0591664307597736,0
24,1.52286262456808,1.46958483879773,0.0194164253512886,0.0567896373624297,0
29,1.63148154692567,1.50461983123051,0.00667682541592796,0.0531585325190325,0
NA,1.82604682630547,NA,0.000816622318993043,4.44089209850063e-16,0
49,1.82492219027901,1.6361142477399,0.000771981050854187,0.0723870464720119,0
63,2.05276715391804,2.57921120327312,0.000110687193573544,0.102179166690458,0
1,1.42152599192383,1.4027840668634,0.0499547631878405,0.0602759771244546,0
58,2.12791537268786,1.99850228575201,2.62219709316058e-05,0.0679357847701999,0
45,1.5011596167703,1.6028033840287,0.0258898471390414,0.0646013060656665,0
58,2.33998962200633,2.02816233817665,7.3762555895529e-06,0.0631668518590585,0
49,1.60470554356727,1.72431722727854,0.0113322839222982,0.0532523337784364,0
43,2.04556777174143,1.58950294559527,7.84970039285904e-05,0.0578568790786839,0
39,1.82509805459454,1.57602678565033,0.000897569754825578,0.0522812577417862,0
58,1.88763725184176,2.04943465078519,0.000553021253450581,0.0606830155983349,0
59,1.78349229267394,1.95983290988683,0.00131887981141465,0.0927559242736014,0
47,2.03396633129173,1.65098272926733,6.95840360117606e-05,0.058395845538799,0
NA,1.32437396826335,2.60955496981212,0.110798394084807,0.330465457477435,0
21,1.58635542955492,1.47805802320429,0.0106175183747016,0.0503365931365527,0
38,1.56030460083015,1.56436217062984,0.0148226745498509,0.0535488679905459,0
52,2.0289290348851,1.77874593017792,8.80523364741315e-05,0.0515216928972386,0
26,1.56452376015876,1.49073927254602,0.0122673530699544,0.0500647552881015,0
7,1.46409479877446,1.42548304152176,0.0330797916735285,0.0532670886717769,0
43,1.77659955955282,1.60540739568652,0.00112175419405036,0.0515817928951006,0
-9,1.30920426895973,1.44407355849412,0.132600567261713,0.0488683772600218,0
41,1.63576107065153,1.56111174208161,0.00485120872094036,0.060530947147011,0
53,2.18823064937272,1.75151051708844,2.27525695706277e-05,0.0676317927641198,0
NA,1.58488469066107,65.4980915752513,0.00895752490419777,1.74828038712604e-08,0
62,2.49617591973451,2.28400101133969,2.23218019768101e-06,0.112096154847288,0
43,1.69081802367062,1.5610406931323,0.00273779377418193,0.0670120467935725,0
29,1.66009897461675,1.48375846214211,0.00401095540357632,0.0571257501085133,0
54,1.93631991329687,1.81937977302832,0.000431810068368899,0.0618774617049758,0
48,2.25870535669798,1.62459012221595,9.29426868934158e-06,0.0737713415616121,0
45,1.65772366522752,1.6314368250697,0.00604467542419873,0.055727819229035,0
25,1.64385365455312,1.48567656458157,0.00543978049905935,0.0504312303328563,0
NA,1.39146387650909,0.767194665192748,0.0651094157317608,0.792817689330529,0
40,1.84883888814505,1.56422907283624,0.000856719509512049,0.059512023862938,0
-1,1.35873680696891,1.41714993357291,0.0825530932123637,0.0494493191944472,0
45,2.00098834451095,1.64799955840994,0.000180547598894409,0.0518962237659113,0
62,1.89513898979594,2.30269759405903,0.000337423009581728,0.103483132293916,0
64,2.56075938907162,3.81027526984832,3.52545592052778e-07,0.050062778181345,0
-6,1.24523609310293,1.47110060073119,0.219185652360541,0.0390162310091733,0
61,2.02818753509936,2.39402905397279,8.43182071990078e-05,0.0599265929409656,0
58,2.06155303487174,1.96378015320341,0.000103187138614569,0.0758497079361563,0
61,1.631589182665,2.29459528039289,0.00637662500253022,0.0731908634611493,0
-11,1.36044367862575,1.46403790469086,0.0838485151947783,0.0424957202369656,0
61,2.42976668787326,2.42430781137914,1.04170807679882e-06,0.0557300501011906,0
14,1.50405023820402,1.42280188918192,0.0196191630000823,0.0582647374395426,0
58,1.77140454401573,1.93638446290065,0.00130053210845604,0.0773819627102755,0
50,1.62755172919437,1.68788428468964,0.00596654623278781,0.0647224105917233,0
49,1.86458008212709,1.66256709085229,0.000584593630392205,0.0656884678445553,0
34,1.75281416720605,1.54262134013993,0.00202451769206879,0.0528179195329547,0
37,1.57600744844375,1.54647579464642,0.0106867313814208,0.0540575538396415,0
NA,1.32232689498927,0.90804201104842,0.115581355779344,0.924068866738947,0
NA,1.19175649328953,4.5573480746429,0.319072521358718,0.108385618285463,0
58,2.30130515027397,2.04912044316963,6.55411482752832e-06,0.0558743025842501,0
60,1.79818858762329,2.27379563170327,0.00117210563509207,0.05593447953159,0
37,1.65606818893202,1.56360763552776,0.00486609002734895,0.0520457711302702,0
8,1.51016099193832,1.43357663100608,0.0210742551059051,0.0507113588243958,0
20,1.42868646209559,1.45301422787326,0.0424474550157479,0.0529790215113056,0
39,1.79463055686913,1.55444814082514,0.0011360103386352,0.0556350436065521,0
59,2.36737604710773,2.10940720102166,2.08289883774082e-06,0.0630364472471965,0
53,1.83414568295746,1.83873161307251,0.000907497731855944,0.0503589483568471,0
37,1.49910050999499,1.5220377863195,0.023436823678826,0.0648606257753483,0
10,1.51196929406216,1.41218383549274,0.0185502114265185,0.0593433001468077,0
23,1.56967893682973,1.47039949149684,0.0120778444829246,0.0555120908809388,0
NA,1.39158176777581,1.44094367727367,0.0654077083358525,0.717601361775456,0
4,1.4384225869383,1.41210221881712,0.0385980458643832,0.053222059274442,0
62,1.70518299100731,2.24949863011063,0.00317449620706733,0.111649613649165,0
NA,1.09057031382983,1.99533386334661,0.621333001248089,0.489455634266896,0
56,1.94151192508893,1.87428957318393,0.000174325828346533,0.0637027113374458,0
58,1.98326271185306,2.03911494954505,0.0002025123257825,0.0562825756152795,0
55,1.86457433212371,1.85330244210837,0.000614715667238031,0.0615199619457576,0
22,1.54867087923203,1.452033345646,0.0126201969996815,0.0580501981464215,0
60,2.15545767323002,2.122353027847,4.25286562264482e-05,0.0791622807504975,0
65,2.10806501228513,2.09892786219416,4.39029099296162e-05,0.457173153735251,0
57,1.78441245823675,1.92662500912915,0.00135977637608897,0.0670496036378374,0
64,2.06848357037273,3.31912391109267,8.17401967521114e-05,0.0820299474768856,0
-64,1.29767304035088,5.49553061039682,0.147651392850387,0.0105944180211023,0
52,2.07346333977463,1.71045575734588,7.14272261416182e-05,0.073159824605215,0
31,1.52742642831779,1.49988615307809,0.0172277860490804,0.0591871846697153,0
-60,1.19632628020117,2.42324025181832,0.311616271266633,0.0376652599789451,0
58,2.22131717002678,2.06675770871639,2.07615752135792e-05,0.0535315105684664,0
64,2.09551292853626,2.68890441643699,4.11357097515053e-05,0.160608733635697,0
17,1.4699409770609,1.44736687743113,0.0322277521176542,0.056605611895119,0
24,1.69628670546945,1.47731114310194,0.00329071390799962,0.054729291361493,0
60,1.80976643702436,2.08204343504906,0.00112421124632878,0.0833746892359984,0
38,1.70117214621768,1.56633363412489,0.00317141964560419,0.0504135556674339,0
25,1.58824845039577,1.48678433265297,0.0100662667167105,0.0508792668843151,0
49,1.72042131535244,1.70880231371711,0.00259732978060678,0.0542024717685753,0
62,2.12500790408681,2.28843730177553,4.08489993134475e-05,0.103646311844356,0
-61,1.38302129849083,2.51792565691526,0.0660891928039571,0.0425786688533687,0
43,1.91939856812662,1.61725354808516,0.00046491267068971,0.0557764152628484,0
-7,1.37552822947834,1.44951035838509,0.0722834865937225,0.0413102358191667,0
59,1.88396419799926,2.17655411373832,0.000599299770011608,0.0540063139713658,0
59,2.05076756135777,2.16750460666924,8.53502359171587e-05,0.0512280567908131,0
63,1.85441964093177,2.75964217880611,0.000596058085019835,0.0813074407147871,0
58,2.51226923957103,2.00663133729335,7.9192706814446e-07,0.0631718784649232,0
NA,1.33707448407067,0.554843193338055,0.0981352542030913,0.554778824729276,0
-19,1.3114389476541,1.48075469902937,0.120740988034227,0.04027347194839,0
27,1.62356892385345,1.46906669942444,0.00626941550618887,0.0598636092675535,0
10,1.465288527087,1.42741504934067,0.0318121896878003,0.0551606885547077,0
