V1;V2;V3;V4
39;1.92175360604989;1.34522413080724;0.000375848351530705
1;1.49183242228985;1.31935214978281;0.0245997333524701
47;1.92501828163669;1.37804445888758;0.000269260781211145
34;2.01128023645641;1.43881438024725;0.000118781068275453
2;1.49761637186221;1.35752875446095;0.0232366344139608
42;1.68158115492263;1.4861653463296;0.00326453487238942
42;1.69014444884972;1.5502177404038;0.00301169948333813
11;2.17799458959879;1.27583766418315;1.33660231919075e-05
44;2.03489920781363;1.58919534408572;0.000149608358094189
29;1.98111238010818;1.44094199654357;9.98964197719276e-05
28;2.08414995594287;1.38930007391984;6.68555216355449e-05
11;1.49624507625382;1.38727322673719;0.025075483482086
32;1.62280763132432;1.45831517177628;0.00576264367708179
10;1.64393119636852;1.3679332025576;0.00474228899586093
8;1.4929792241542;1.31249162495004;0.0234306449807772
-8;1.27410767102853;1.43277707895091;0.16741482592891
33;1.72997940313853;1.48522190661591;0.00305683939232171
28;2.17368171320854;1.38338042921446;2.58523078996431e-05
16;1.76537535367036;1.410599553992;0.0015377826363232
2;1.4732047321256;1.41284483716558;0.0307012684808216
10;1.63688733418886;1.42487937575364;0.00622842037018512
51;1.80943113833226;1.66783873634713;0.0012921283203442
46;2.50766530878942;1.52086715452036;1.6194061153163e-06
9;1.73896035612624;1.40696085777234;0.00186905272119686
16;2.2024776340674;1.43082851697757;1.74393005686335e-05
15;2.02830010181632;1.42272378655602;9.20270610395013e-05
15;2.14074218133782;1.4119754044477;3.1147787789676e-05
9;2.03404947943388;1.36804982149373;0.000144690206601239
NA;1.34442319385761;0.250268209628601;0.0958989323304011
32;1.88533679288925;1.44971780003535;0.000360080382820649
10;1.66028520738735;1.37264399307814;0.00483972970257096
6;1.50484845252451;1.38057808551292;0.0249750836074014
7;1.78397447667777;1.32311798334449;0.0013740741533651
7;1.81806030389299;1.37008588571857;0.000744726633520321
20;2.35188387043828;1.43110935606326;3.08897349776682e-06
44;2.14267641882875;1.45381994078357;3.0164838025426e-05
17;1.86574433337154;1.4145497637168;0.000421880961789745
11;1.82871164796951;1.35146281659009;0.000851399143846243
22;1.54205381983242;1.41410323520247;0.0163260560595974
11;1.61009333193994;1.33243238861318;0.00706245996228461
47;2.45583773438982;1.52120796157547;1.07517708869409e-06
-15;1.20032914692371;1.43751730654503;0.296700996412801
5;1.63819081261227;1.37597873661172;0.00602712033338793
