"V1","V2","V3","V4","V5","V6"
NA,1.22683054734638,0.441411417935495,0.248047351268182,0.406547358542868,0
-65,0.938010410091699,0.0465221132523364,0.714997769077452,0.000129078834353202,0
NA,1.14814987818318,3.60052698874502,0.43359633417755,0.183748147085777,0
-60,1.06003625100066,2.408413105481,0.739238298700078,0.0376880968420855,0
NA,0.867211094689136,0.405709243308051,0.42038636633169,0.361651456450907,0
NA,1.20092016968501,0.946479039319821,0.300329119372146,0.95667734417664,0
NA,1.00486880871827,2.76853660306568,0.978045192366095,0.299741591669608,0
-65,1.04779898262398,12.692342872433,0.789842943681628,0.00273715196986091,0
NA,1.14446377907983,1.57483011862061,0.446341004654974,0.652279427850622,0
-65,0.793858965523106,0.16433671088151,0.189354850077037,0.0493863131514353,0
-50,1.10413567465872,1.90259274135931,0.5725745634376,0.0255262539946708,0
-34,0.820393627392485,0.629240691352446,0.261117511021998,0.037015088828938,0
NA,0.93409548959908,1.8023110168907,0.697080308217318,0.55477882472926,0
-31,0.781321756797145,0.642110770880272,0.165208478991644,0.0402572173236858,0
-1,1.38427550085396,1.42853961154208,0.0654200287196653,0.0442541926718457,0
NA,0.940802818236025,2.42516412286922,0.727619379584504,0.366598274261862,0
NA,1.26694380353869,2.60955496981212,0.177931499168549,0.330465457477435,0
-56,0.857846630080714,0.470438647259353,0.382348139360019,0.0273058295670784,0
-59,1.01899922606197,2.31082231427414,0.915199897275905,0.0345151321805119,0
-60,1.09696547339122,3.05212125194264,0.598504896782074,0.00996901465649058,0
NA,0.812441066398184,1.30345014814299,0.237944574944783,0.792817689330507,0
-3,0.743592363435825,0.69361016202207,0.0964303433644048,0.0448521212346267,0
54,1.56657757354826,1.79742024680686,0.0118194902654767,0.0635270918057639,0
-52,0.80278122362486,0.546192841433651,0.212043217464691,0.0429974005674602,0
-47,1.03667414158979,1.82555885275026,0.838587859636959,0.0239323703329414,0
-48,1.17582436370153,1.92751489722316,0.354656669061719,0.014658643267221,0
NA,1.008226400173,3.87718983562174,0.963172038587094,0.157205890235046,0
15,0.680648423984767,0.689635131294165,0.03101292260461,0.051983656511884,0
NA,1.21292364384695,0.276698303911583,0.272266355697258,0.179524973698091,0
-65,0.829526825316528,0.0787876604068061,0.301382379210661,0.00273715196986102,0
NA,1.10457208917183,1.57483011862061,0.573231807734877,0.652279427850622,0
NA,1.21301387209665,0.800687236343367,0.273661561241139,0.825801923143196,0
-48,1.24735987780195,1.7055063240038,0.216016681752213,0.0484117293600086,0
-64,1.20859750265225,4.22069549193131,0.287279194957882,0.0350852221500468,0
-61,0.939887649839485,0.393328986590504,0.723275285738367,0.0443886494718982,0
NA,0.92881991816728,1.30345014814299,0.676406661975614,0.792817689330507,0
NA,0.939672804603241,2.00713478758559,0.726384210473296,0.482494355883783,0
-58,1.21901556424422,2.23126298462005,0.261135368159774,0.0330203047380161,0
-57,1.04634658246376,2.76498377863869,0.795914917622768,0.00460904391011074,0
NA,0.977863732999503,1.19723626539436,0.898444811611905,0.858653899539581,0
-62,0.95651922629259,0.365814499888415,0.799966155453555,0.0467472445129629,0
NA,0.848501883507255,0.27773712101754,0.348386500645303,0.183748147085782,0
NA,0.880654316802246,2.26546020190654,0.469998173430211,0.406547358542856,0
NA,0.99574775927704,0.405709243308051,0.980870328637153,0.361651456450907,0
NA,0.761730212710243,0.452297065930222,0.123071901698247,0.42507422070554,0
-65,1.08122089901529,6.81989761919639,0.656029976666401,0.0345167229287421,0
-65,1.16815472719882,32.4965809567935,0.380219269956914,6.44752270007043e-06,0
-23,0.830298095961937,0.662179748107855,0.289623769515445,0.0377489813317664,0
-3,1.35204408072298,1.43957986885988,0.0868731030893791,0.0406723766403451,0
-3,0.740125699836942,0.700551299125231,0.0865232354354385,0.045045403353296,0
-55,0.932963792236704,0.458449453331312,0.692753202183887,0.016701664823406,0
-65,1.0002083935797,8.91806248475821,0.99905734710002,0.0131381364946452,0
NA,0.993976152760429,0.383207102961314,0.972474267249913,0.33046545747744,0
-55,0.884596849229947,0.502920877072545,0.484202907132815,0.0364765318936546,0
NA,0.827419111124691,3.16138238082141,0.285314639119351,0.232764004322837,0
NA,1.02205243288793,1.32151950598444,0.90085027438846,0.782868988833952,0
NA,0.944783785273432,0.257918761370022,0.74645775707857,0.157205890235045,0
NA,1.04148598860407,0.469942091702167,0.818380277892478,0.445080725716858,0
NA,1.03551494134689,3.87718983562174,0.841879489396441,0.157205890235046,0
18,1.63944248584695,1.45709154801614,0.0059846048133374,0.0548945141555442,0
NA,0.899850714690601,1.7138220590458,0.546721128743824,0.589943615747831,0
NA,1.11311590108784,4.98199947869416,0.541949539251963,0.0865694143208747,0
-60,1.03896347162372,2.94571167221101,0.82907251608827,0.0106302215815336,0
NA,1.03219249250848,0.835257023951413,0.860040253184472,0.858653899539605,0
NA,0.895137093944836,0.27773712101754,0.528739974617717,0.183748147085782,0
NA,1.19570390628645,0.583491147591347,0.307697287253398,0.58994361574785,0
-65,1.21926776076835,NA,0.260522823240838,4.44089209850063e-16,0
NA,1.11166171686005,3.87718983562174,0.547173046033993,0.157205890235046,0
-65,1.18184323155165,7.73803797008752,0.343615804445735,0.0224009383282785,0
-58,1.22268285838503,2.74278270522532,0.25302119296578,0.00699245681028482,0
-58,0.903760958372878,0.418758555304569,0.564972772276262,0.0188009514625321,0
NA,1.19954063016386,4.5573480746429,0.300401022735624,0.108385618285463,0
-64,1.16169114194638,6.19832009891687,0.396403890736062,0.0065104361562951,0
NA,1.16548422042276,1.32151950598444,0.381751161072449,0.782868988833952,0
NA,1.01138261081066,1.72625924194266,0.949015465708733,0.586988303047631,0
NA,0.852429865494105,0.219425855480296,0.362227925156125,0.108385618285462,0
-18,1.3999341977405,1.49776669631708,0.0576415940451296,0.0386012010240988,0
NA,0.963480865382863,2.42516412286922,0.832550542333152,0.366598274261862,0
-18,0.848780891694486,0.675220108475043,0.353101152074831,0.0451714617106433,0
NA,1.14195501766576,0.612531319442843,0.44837378080808,0.624602908365379,0
NA,0.731449205431958,0.895385893614686,0.0765299295885937,0.913146973752819,0
NA,1.03860379571385,1.16432856993758,0.829118277731222,0.880605542178705,0
NA,0.902626218302753,3.16138238082141,0.560606223883467,0.232764004322837,0
NA,0.756898348869795,1.10127063267195,0.115563449994733,0.924068866738925,0
NA,1.01080206719417,0.642071989060569,0.951778425421453,0.658840797359375,0
NA,1.01490315740999,0.986439535634033,0.933475011161413,0.989245294951336,0
-59,0.950862921256629,0.369493081584284,0.773653129596078,0.0124592489944514,0
NA,0.814279172536515,0.606749094190984,0.246472073082773,0.619622397753861,0
NA,1.10890485751244,2.09892786219416,0.555152144455113,0.457173153735251,0
NA,0.974996423364247,0.972710245022453,0.885609729397968,0.97821140441047,0
-65,1.11769113900243,6.08506763118207,0.526538394303413,0.0493863131514334,0
NA,0.944634068662793,0.789607395187466,0.745808878219894,0.815470010693822,0
57,0.601006939083686,0.503224842859927,0.00487594858970564,0.0551376600802184,0
-65,1.27945739661978,8.91806248475821,0.164256977470707,0.0131381364946452,0
-64,0.82814503798437,0.254090704047308,0.283443256613656,0.0483092911565821,0
-65,1.13504750931113,65.4980915752513,0.469309888771791,1.74828038712604e-08,0
NA,0.823915086968913,2.85143813431605,0.271088346891704,0.280549028874024,0
-65,1.12766284309856,21.4951542415107,0.492737269276718,0.000129078834353202,0
-38,0.741231534283476,0.611128697478283,0.0904444455782168,0.0353105293331214,0
NA,1.31778834968043,1.07146923552392,0.121386607814111,0.945679244533108,0
NA,0.963696543928367,0.579287267927757,0.833389159630314,0.586988303047646,0
NA,1.07870092190322,0.469942091702167,0.665170731408397,0.445080725716858,0
NA,0.963752384599326,1.63256958176375,0.834652730707776,0.624602908365361,0
NA,0.896044185230651,0.339671424188705,0.532995304453087,0.269581230076759,0
-65,1.07040904259312,NA,0.699085769804115,4.44089209850063e-16,0
-2,0.723251875578995,0.694654744623327,0.0656213433317484,0.0400042666254172,0
NA,1.07674063998853,0.800687236343367,0.67649621915266,0.825801923143196,0
-35,0.96281698458008,0.642127704007281,0.829689052612599,0.0448935462781735,0
-53,0.966328781592159,0.5140678089362,0.846020774080366,0.0311769847901561,0
-57,0.935299790965848,0.473013139385043,0.702974739114817,0.0369460936611847,0
NA,1.08589980697377,2.46481936631824,0.638850255023184,0.361651456450898,0
NA,0.912384392245471,0.552561869046865,0.601391867292216,0.554397773961139,0
-62,0.918883092395507,0.151348067130377,0.629652867458874,9.79827100225927e-05,0
NA,1.09213604950433,0.871006100671795,0.617837074002757,0.891401449006207,0
NA,1.02426854766759,1.16432856993758,0.891580596478209,0.880605542178705,0
NA,1.33690013996325,2.21093629679719,0.106290887382529,0.425074220705529,0
NA,0.981460024049631,2.42516412286922,0.915400957614972,0.366598274261862,0
NA,0.86463241101596,2.85143813431605,0.415143785504169,0.280549028874024,0
-64,0.916900962537787,0.169172258312263,0.622383496901179,0.00843212554030015,0
NA,0.913321609033326,0.361201653932504,0.605275446418163,0.299741591669614,0
-59,1.07277696126665,2.23766367030756,0.68982532695158,0.0460249323152038,0
-65,0.984835162315821,0.129231725647463,0.930549857391182,0.0224009383282787,0
-52,1.20861886776721,1.80611735208636,0.281498831463891,0.0460651364365829,0
19,0.636190702338794,0.687582342764467,0.0115102342587561,0.0538910104233098,0
17,0.677729490499434,0.68273973413499,0.031707957547662,0.0504070178218532,0
14,1.51741330108281,1.43194072440761,0.020324770687808,0.0587233155281427,0
NA,0.962767610656664,1.8023110168907,0.829430243555379,0.55477882472926,0
-64,1.0427599701999,3.90417686667736,0.811691952479946,0.0492441268146391,0
NA,1.06569133820054,0.35070022665593,0.717402026094631,0.280549028874033,0
-65,1.00569908037647,7.73803797008752,0.974297298111606,0.0224009383282785,0
NA,0.88984672228943,2.12792175388658,0.510089934779916,0.445080725716845,0
NA,0.811865816135471,1.14809758419455,0.236489478141851,0.891401449006185,0
NA,0.950706997685386,0.452297065930222,0.776011548194354,0.42507422070554,0
NA,0.948771730809659,0.858864091992194,0.763987754523413,0.880605542178721,0
NA,1.27209205486339,4.19310795917069,0.176698932908803,0.132011352766729,0
-65,1.02762156919429,15.9937481672382,0.876317269030737,0.000798829079428631,0
NA,0.880338077037636,1.36113452315372,0.468220714416765,0.759669266714291,0
-59,0.923524880379897,0.354058087596252,0.651046030085547,0.00951159061423601,0
NA,0.913628274385461,3.16138238082141,0.607290654444692,0.232764004322837,0
NA,0.815650565106431,0.724853830145255,0.245165433473556,0.750245178967438,0
-65,1.09195660761686,32.4965809567935,0.616702942890462,6.44752270007043e-06,0
-62,1.10617076368117,2.86988786062747,0.564803686385441,0.0387587661716871,0
-47,1.13208637652535,1.76202818416326,0.479052848499329,0.0325624548862584,0
NA,1.0273982184553,5.48354642334504,0.878323009029381,0.0668172823836441,0
NA,0.953525785474356,1.01374687842093,0.786800287120106,0.989245294951315,0
NA,0.913431729874986,1.63256958176375,0.605963598628352,0.624602908365361,0
NA,0.964465696761009,1.24892711487055,0.836805175105407,0.825801923143175,0
20,0.67755851123093,0.679079846457633,0.0324044019149378,0.0516196191660968,0
-46,1.26788834215469,1.85798792041816,0.183464076250433,0.0183890060698489,0
-58,0.88256908287931,2.4375267286802,0.479460983624636,0.0352950156377908,0
NA,1.18264804739535,0.672213622589157,0.340917079023789,0.692726954228638,0
NA,0.977491880718689,0.789607395187466,0.897141450353198,0.815470010693822,0
-5,1.25012799319244,1.42402675257946,0.202281305492112,0.0493714789657124,0
-61,1.10251794866102,2.93783997573486,0.578010944029761,0.0185642876423588,0
NA,1.10296734463802,0.583491147591347,0.575422251160989,0.58994361574785,0
NA,1.10931773691442,0.382323295737864,0.554160802941875,0.324811536354758,0
NA,1.01131202471581,0.90804201104842,0.948981298582043,0.924068866738947,0
-49,0.867357455644047,0.557536052421552,0.422559671481046,0.0370338862378564,0
-63,0.775034570608123,0.24645654026962,0.146607139868109,0.012435694326889,0
-61,1.15704518705077,0.388735625167134,0.407233871291253,0.0479212026841144,0
NA,1.02474474095574,0.382323295737864,0.889454560683729,0.324811536354758,0
NA,1.10567363128717,0.871006100671795,0.57147172805741,0.891401449006207,0
-48,0.865070095195747,0.506349291936042,0.407791122074563,0.01227420562,0
-61,1.01794323593127,2.54368353279384,0.920111252146204,0.0401665982543589,0
NA,1.0496138393493,0.498222643633671,0.783974610848773,0.482494355883795,0
NA,0.956099627800358,1.63256958176375,0.797764702031095,0.624602908365361,0
-55,0.852470004222578,0.448246370710334,0.363245390702802,0.0147915480107135,0
4,0.669442551607318,0.700426294509862,0.0256570472837534,0.0512770270433374,0
-61,0.982997864292057,0.337796321350163,0.922187713882887,0.0210875350266762,0
NA,1.16184823442975,0.583491147591347,0.394376261005957,0.58994361574785,0
NA,0.892209387430103,0.858864091992194,0.516169865330996,0.880605542178721,0
-65,0.937509111955439,0.16433671088151,0.714382593161151,0.0493863131514353,0
-65,0.803838849312366,0.0787876604068061,0.221398268303311,0.00273715196986102,0
-65,1.17896626780223,7.73803797008752,0.361618492230118,0.0224009383282785,0
NA,0.719795377539352,0.664052798833213,0.0678852928011914,0.684943180323709,0
NA,0.947791199830176,1.55745775713269,0.759913834095949,0.658840797359354,0
11,1.56490739899001,1.41994677304033,0.0113571587486285,0.0584321581678074,0
-26,1.14018266104543,1.48673075381709,0.45649958035244,0.0499509569080613,0
NA,1.06141594790301,1.72625924194266,0.734492169713286,0.586988303047631,0
-56,0.948596906465737,0.465456862064301,0.763556559569966,0.0293678031211158,0
-61,1.11409105928849,2.50635547943212,0.544562508025734,0.0499384304683758,0
-59,1.16897484298888,2.60462529286319,0.373180516994523,0.0148650805725503,0
17,0.676277194022042,0.691068105144358,0.0271272778894275,0.0540973867697634,0
-33,1.05947339759727,1.60645103877238,0.745995891608333,0.027608200753271,0
-30,1.15856959444639,1.57058936909861,0.401989545100505,0.0307503677208416,0
NA,1.08957240943668,0.703052115213371,0.624910828812364,0.726319883137089,0
20,1.58503101877325,1.46594704454697,0.0114723459751146,0.0539436812305878,0
-65,1.04706633144105,15.9937481672382,0.796788489809944,0.000798829079428631,0
NA,1.21581307198257,0.835257023951413,0.265459418364425,0.858653899539605,0
-14,1.15293468964394,1.46833365236536,0.42651113795491,0.0472083697250356,0
-64,0.955963820466585,0.233008103288964,0.797079056325183,0.0351757345112851,0
-55,0.84263268231023,0.439375670850539,0.328320490392412,0.0131419528548897,0
-65,1.28495846776316,32.4965809567935,0.155584303839417,6.44752270007043e-06,0
-8,0.747668171000803,0.626044911112224,0.097697853470077,0.0109506775448631,0
NA,0.879960697746903,0.858864091992194,0.474204502976126,0.880605542178721,0
-65,1.00239982025486,32.4965809567935,0.989083654554019,6.44752270007043e-06,0
-34,1.34693677329935,1.57098494481282,0.0922402744789045,0.0395098016375364,0
NA,1.11365684724237,2.21093629679719,0.540829277804696,0.425074220705529,0
NA,1.19328744906113,0.382323295737864,0.316353117775619,0.324811536354758,0
NA,0.891175432913149,0.383207102961314,0.512610398853259,0.33046545747744,0
NA,1.08351685291916,0.583491147591347,0.64871671982837,0.58994361574785,0
-59,0.75366785331398,0.362200677294583,0.107764936332199,0.0109705721018545,0
NA,1.07920807827775,5.48354642334504,0.664846635254268,0.0668172823836441,0
NA,1.01191864297266,1.3795884886193,0.946576795106794,0.750245178967413,0
NA,1.00672134305727,0.583491147591347,0.969566341706628,0.58994361574785,0
NA,1.15563051215742,2.09892786219416,0.41171239276724,0.457173153735251,0
-58,1.07752332821131,2.26948721890045,0.670465939980865,0.0319709234354927,0
-20,0.805002209136465,0.667108422768463,0.22118647132066,0.0434613201442028,0
NA,1.15496682094021,0.835257023951413,0.410474921532676,0.858653899539605,0
-65,1.18490760867473,6.08506763118207,0.335281755536807,0.0493863131514334,0
NA,0.952292417605972,1.55745775713269,0.780077834886184,0.658840797359354,0
-62,0.856802259794304,0.310017949051129,0.380473177234416,0.0202450745241165,0
-9,0.790428904447345,0.66587100916388,0.183191296320191,0.0270128890207767,0
-40,1.32363913889288,1.67509056174724,0.112904818673191,0.0273127434425674,0
NA,1.16866681921846,0.276698303911583,0.374784052083577,0.179524973698091,0
NA,0.935213322845279,0.297957465257916,0.703239922922517,0.211439061734521,0
NA,1.00130629933331,1.02805537940738,0.994068820171464,0.978211404410454,0
-59,1.18692572869665,2.19017521243161,0.330095968754535,0.0495902131783014,0
NA,1.17480784753229,0.90804201104842,0.364320286762187,0.924068866738947,0
NA,1.07976895858161,3.60052698874502,0.662820000054927,0.183748147085777,0
NA,1.13143208404653,1.11683689360236,0.481981364522025,0.913146973752798,0
-57,1.09419136725824,2.11111277718402,0.608933346961669,0.0359657683329733,0
-65,0.75336792577499,0.16433671088151,0.112629559672631,0.0493863131514353,0
-65,1.27006992030043,12.692342872433,0.17974653611564,0.00273715196986091,0
-43,1.15257160345829,1.66600352632539,0.420067037985161,0.0402956095445571,0
NA,0.864775084889635,0.933297911732418,0.410179531384953,0.94567924453313,0
-46,0.973093870517655,1.67362604604062,0.876496502472353,0.0473207195311198,0
NA,0.9797921295439,0.972710245022453,0.907381027531635,0.97821140441047,0
NA,1.24847070377176,0.986439535634033,0.214099290075535,0.989245294951336,0
NA,1.09980078888154,0.35070022665593,0.588413903437731,0.280549028874033,0
3,1.45870937515371,1.40662277783433,0.0332359071445975,0.0573178977073692,0
55,0.601666886178629,0.523813771763018,0.00417944855859376,0.0515133993911961,0
NA,1.33498088246403,1.99533386334661,0.106750551417885,0.489455634266896,0
-39,0.757460003687288,0.552593309226409,0.115085177952612,0.00975876134409848,0
NA,1.2910249089777,0.672213622589157,0.148708370916151,0.692726954228638,0
-54,0.861250357235152,0.494976150028714,0.394830198163583,0.0302747293865502,0
-7,1.3952541752196,1.50257466671411,0.057812820245266,0.0246748573188933,0
-48,1.25428611727286,1.72147708049489,0.207616295824439,0.0441183978865538,0
NA,0.997350574438143,0.895385893614686,0.988000981724717,0.913146973752819,0
NA,0.902363356987276,0.318596317327618,0.559638380965182,0.240101878391336,0
NA,1.12130688235281,1.26645217116106,0.515491240635698,0.815470010693799,0
-54,1.00236263056546,2.03057993351082,0.989363330643518,0.0246050900748344,0
-51,0.965057002120784,0.550871830074519,0.840659316935005,0.0447003591532512,0
NA,1.00945688324172,1.26645217116106,0.957202598901434,0.815470010693799,0
NA,1.11984585884482,5.48354642334504,0.523427197697787,0.0668172823836441,0
-26,0.814089190754627,0.663889453700587,0.241949077980257,0.0470161327028393,0
NA,1.27421295438858,0.672213622589157,0.182134706850357,0.692726954228638,0
3,0.682743705358266,0.702042315471209,0.0324909033241463,0.0500055990407834,0
NA,1.15544097068022,2.09892786219416,0.415766900926283,0.457173153735251,0
NA,0.944652433410849,1.42236966273334,0.747558362960659,0.726319883137065,0
NA,0.971977703041011,1.8994548057311,0.871060625566705,0.519005390548573,0
NA,1.02386731830914,1.64812771798755,0.893722794396275,0.619622397753842,0
NA,1.02718255888933,0.734681240530895,0.879251191346778,0.759669266714314,0
-9,1.29018521617049,1.48703049551422,0.1462122469579,0.0309202662419713,0
-65,0.900564841999525,0.146629767166187,0.552800026906468,0.0345167229287432,0
-65,1.35305150182804,8.91806248475821,0.0841798356158119,0.0131381364946452,0
NA,1.1561410033522,2.94402157140086,0.408006834059257,0.269581230076753,0
NA,1.31710986942411,1.50590435242057,0.123722557449243,0.684943180323687,0
NA,0.935782447085685,0.756704683866977,0.70592158821018,0.782868988833977,0
NA,1.10809507295058,1.16432856993758,0.559684249810432,0.880605542178705,0
NA,1.12238735610866,2.33246469133773,0.512633507818514,0.393212527546687,0
5,1.45590540248295,1.41712426275963,0.0327214946405348,0.0519830493823966,0
-38,0.844945704467032,0.586376651623697,0.336263369814361,0.0203967955008715,0
-64,1.26832944688277,5.97600309775578,0.178335794477313,0.00826411282130379,0
NA,0.769285183325389,0.552561869046865,0.135694357536837,0.554397773961139,0
NA,0.941654923507432,0.693989651206937,0.736242503602095,0.717601361775481,0
-26,1.13184184389956,1.56937004062611,0.480083597521402,0.0291924270568398,0
-5,0.724413276912652,0.675221986621694,0.0662145853004001,0.0299993597749264,0
NA,1.15454951347692,0.554843193338055,0.415696744592823,0.554778824729276,0
NA,0.785155071677165,0.606749094190984,0.170393347834502,0.619622397753861,0
NA,1.27555676830288,1.11683689360236,0.167530141144719,0.913146973752798,0
NA,1.04023069102569,0.835257023951413,0.822347920240139,0.858653899539605,0
NA,0.966110581238117,2.26546020190654,0.844483029411534,0.406547358542856,0
-65,0.908633441619353,0.0953204926233689,0.584126651181361,0.00667424658714033,0
-64,0.915235495010743,0.117358763893446,0.617859550733518,0.00105989562106923,0
NA,0.873784571647112,0.606749094190984,0.443399680934119,0.619622397753861,0
NA,1.2823857735513,2.60955496981212,0.157222384859993,0.330465457477435,0
-64,0.976063893491484,6.25743859826491,0.891059375043656,0.0414073009577486,0
NA,1.03716644122716,4.5573480746429,0.835820572667751,0.108385618285463,0
-42,1.15018670645333,1.70916087987247,0.425035106991259,0.028217742434372,0
55,0.593564209635344,0.528109190660708,0.00401343579149149,0.0533207137105812,0
NA,1.06389674714134,0.554843193338055,0.726095376917949,0.554778824729276,0
-65,0.940789882795718,2.93748211171005e-30,0.727275222961525,4.44089209850063e-16,0
-57,0.803078102349756,0.364557047567607,0.215494447080403,0.0046837205015321,0
-65,1.02874239419383,21.4951542415107,0.871919175493755,0.000129078834353202,0
-17,1.30444991856937,1.47917322610168,0.129640823724618,0.0405631942147728,0
-51,1.07267492278188,1.82000018272313,0.689122344015711,0.0379952834923531,0
