"V1","V2","V3","V4","V5"
"-10",1.05035961205868,1.44896399327566,0.782357422934415,0.0458972601435301
"-5",0.876630186347185,0.672750346738973,0.453842792763467,0.0295036680362777
"-7",0.936474328365711,0.677496223071985,0.70895866095691,0.0392882434015465
"-9",0.97868613765118,0.683463929732745,0.902561124600453,0.0421775997085013
"-7",1.00791198522992,1.44188979735583,0.964140054049433,0.0495739977962286
"-6",1.06862646357211,1.46789885580112,0.704817917733577,0.0375704101608952
"-6",1.14746229926254,1.47982294479313,0.434266482043381,0.034727064532352
"-5",0.935574265855591,0.680362614751377,0.705738960211272,0.0338303179495502
"-2",1.32025181284137,1.46021018775758,0.117576902452837,0.036873234988304
"-2",1.26307447705312,1.53675617703542,0.183328058321264,0.0169903045494422
"-4",0.885848580478743,0.659477775340844,0.492770139536697,0.0204498181428914
"-4",0.864142236688965,0.684442171571021,0.409388801479863,0.0341107339176867
"-2",1.21277035897359,1.43201593203851,0.273052340075028,0.0436796799123728
"-5",1.22949828267903,1.45436473385466,0.248350205727775,0.0436243725011458
"-8",1.07814576463693,1.48388519366686,0.669317624094528,0.0349768256180812
"-6",1.06947937990818,1.52478534813096,0.701989426781396,0.0221504993134704
"-3",1.29177870605984,1.43778115204106,0.154648848044676,0.049094043061733
"-8",0.97862481529675,0.69181171050035,0.901803945550892,0.0489813262988433
"-7",0.936772502013782,0.685166915215584,0.710253188240314,0.0465662927644911
"-6",0.92543462433855,0.677056428671943,0.65858563970747,0.0357419726408633
"-8",1.14344527123538,1.49275887212031,0.451069031513432,0.0338249624049397
"-5",1.13827483780627,1.44752496358888,0.461630506726756,0.0461234463228783
"-5",1.07821729726219,1.47559178536268,0.66885601992941,0.0352350215533611
"-4",1.11506647230649,1.44454769534772,0.535468132368134,0.041653762547781
"-3",0.822386607780407,0.702358453103537,0.266672861503929,0.0499189729994381
"-4",1.16430370201976,1.57861276538653,0.38849607631434,0.0134959853487839
"-9",1.0477468768157,1.4779952647851,0.791196054595734,0.0427056714198566
"-5",1.05071457538742,1.55039801300487,0.782533833432164,0.0156409075685598
"-7",1.06405227072586,1.4483905565158,0.723664433279967,0.0495062551137618
"-5",1.05080556012398,1.47448112360906,0.778456890937954,0.0318449593731427
"-8",1.03952974891534,1.48289613130735,0.825012017214763,0.0380415129548718
"-5",1.0471415095597,1.49312454949937,0.795245015072786,0.0269258366727023
"-6",1.01704824440591,1.45584875068942,0.923179831822563,0.0448243737092012
"-2",1.32368935989335,1.44718200164623,0.112051750067727,0.0387741222089446
"-8",1.05422261782438,1.45832554451264,0.764317078884347,0.0440132652143765
"-5",1.10848614617991,1.48174501483932,0.556508387060987,0.0328516023147739
"-9",1.02026672307209,1.47018969049643,0.90881947148664,0.0394900860611085
"-2",1.30502740830069,1.45431186679667,0.130899144518793,0.0370287891114236
"-4",1.22008212186094,1.49923969659662,0.259602670844609,0.028645723273351
"-7",1.16922309656717,1.47094525101582,0.382583879257632,0.0399007015971005
"-5",1.07893716509627,1.54457451724895,0.665154093610108,0.0178822441642935
"-5",1.07496062535407,1.44240513512448,0.680104285039375,0.0475589667571401
"-5",1.15127616459142,1.49658189308672,0.423257996300714,0.0300204047827012
"-10",1.11035180210536,1.48225164051298,0.557238580038932,0.0405428144961248
"-4",1.13016657162044,1.48281323499622,0.484573660279906,0.030258004026085
"-3",1.14814250654581,1.4279017791885,0.431435350362688,0.0451694380483471
"-2",0.795858554934019,0.667038475592684,0.192644015734159,0.023848165283568
"-5",0.928703772863826,0.690793704074403,0.673126659228429,0.0450885343695065
"-6",1.03806437830584,1.4658966998638,0.831279801754854,0.0391509062689218
"-11",1.01461465192713,1.4615925694744,0.934382856418886,0.0467465053099426
"-8",0.964289168115546,0.659308021709334,0.837628109159317,0.0235290206127915
"-5",0.921992528976126,0.689896248707483,0.642613242959337,0.0412242027889045
"-6",1.03871364409062,1.45049490044447,0.828258248975047,0.0428914759533834
"-7",1.09804567227375,1.46231300618339,0.595253968180197,0.0410101859895179
"-6",1.01026409799537,1.46942993522445,0.95356743405136,0.037702716670322
"-8",1.15863819772701,1.4585774706522,0.412019911785106,0.0462830489565166
"-5",1.15449480144562,1.48403451565777,0.414947412496153,0.0350621958935335
"-6",0.953228467284613,0.669018601028673,0.78484561021826,0.0323165490144605
"-7",1.06198477020465,1.48328485766503,0.731446347902623,0.036806287479733
"-5",1.01608359626067,1.46511830313183,0.928661046029753,0.0351764171896636
"-8",1.03177389857231,1.46927470131848,0.858970028013843,0.0410051890590251
"-1",1.2839920531954,1.43603521323578,0.156669049271537,0.0426906468946167
"-1",1.31587826270481,1.44885953853665,0.123569569677702,0.0394212030500378
"-4",1.11388737251074,1.46993648266811,0.538228640116684,0.0346777437460707
"-7",1.04130154762623,1.46755879115211,0.818629820054231,0.0410613136856393
"-5",0.852773087509103,0.682150432854672,0.368375165402727,0.0403388523778084
"-4",1.21003705324161,1.49272178943284,0.279032833814649,0.0296948601478153
"-4",0.828629326978537,0.680752742458418,0.285475533610375,0.0366129655787426
"-1",0.731933725048324,0.67192532250372,0.0762896365904715,0.0240864001311577
"-7",1.0014290944973,1.47221078473528,0.993515734776046,0.0367437264802707
"-8",0.948316368689989,0.694771275096243,0.764199281454349,0.0483032614441389
"-4",0.807305443845859,0.674761820638137,0.230619713314455,0.0359389147404644
"-4",1.14395723577625,1.44522356514501,0.44226986412127,0.0449447494792956
"-10",1.07468000959434,1.4578888628416,0.68503507595597,0.0451188107157069
"-6",1.04801239275266,1.49562475687112,0.788860854217047,0.0285348401403723
"-6",1.07018423868633,1.47955286904398,0.698422117253754,0.0338980190408437
"-2",1.29482417213884,1.49078288432146,0.139835774553727,0.0261772047321301
"-9",0.970989508446888,0.683566575111674,0.867250658132199,0.0410469616631987
"-3",1.16492996011685,1.46650286886708,0.385945859434935,0.0366886938830645
"-2",0.774636160464357,0.672261423357461,0.146067524187092,0.0283683573482237
"-7",0.982850467126487,0.685764388031801,0.921300568937942,0.0441648053045705
"-5",0.911935187130908,0.690440742347771,0.600363935312002,0.0441130914283125
"-3",0.806706201179701,0.675804673442328,0.221962893478129,0.0320525577836135
"-6",0.868837835394674,0.679673897040257,0.425747091487197,0.0384388928771195
"-6",0.923012343216362,0.684476012908225,0.648616723675255,0.041276709120556
"-5",1.0604386990139,1.44849902617618,0.738242322841717,0.0471940223155174
"-8",1.06742855938034,1.49701619791312,0.710533627005873,0.0322958564392842
"-4",0.827659704626861,0.684339327719275,0.28438773188389,0.0400150674984514
"-10",1.01706231329879,1.48616688020782,0.923763844123319,0.039296341570991
"-7",0.908758873827523,0.671651653032483,0.587148361754341,0.0358096226387424
"-4",1.17876225067732,1.45742254540507,0.349097982565273,0.0388214434494035
"-1",0.709540277756718,0.676611085694429,0.0526434610484876,0.0285501060968165
"-9",0.960158536310337,0.675201702860989,0.817202048212056,0.0385362864681044
"-4",1.05315559448319,1.45209059118502,0.76982323250116,0.0476124957662684
"-1",0.734531715541757,0.700377261880372,0.0823413049990114,0.0467701746510802
"-7",1.05941556116788,1.47911797396045,0.741650661364517,0.0368928410363801
"-2",1.28047280716972,1.44979474717779,0.158455506077869,0.0378703977673402
"-5",0.847680042181636,0.687659087089226,0.350219198331346,0.0422177734391272
"-6",0.917032033636211,0.693166161872867,0.620785400556308,0.0476912307132586
"-6",1.02350008756236,1.46086143129578,0.894490730256652,0.0423092893260923
"-14",1.00345604514318,1.49513524245854,0.984496417541527,0.0469172666195842
"-6",0.974979371290757,0.69213769031364,0.885396318048121,0.0473576428551173
"-2",1.33982542066036,1.4692899317842,0.102584967406303,0.0353032464649075
"-6",0.995051914723885,0.691937130433195,0.977498299690959,0.0483057349922446
"-7",1.02866197934357,1.46757905603912,0.871790394212188,0.0412224334957325
"-1",1.38551106132405,1.47816104840291,0.0629652780550156,0.0263420215324134
"-6",1.00767412098395,1.49749470027303,0.965680443733436,0.0265088590480165
"-6",0.941457014904228,0.691342862511543,0.730490630237942,0.0440432513226467
"-2",0.831469747579163,0.698481288617194,0.292442606676624,0.0440752837424953
"-2",0.772085055623003,0.687936203717338,0.141852368233208,0.0377505195847969
"-8",0.951006096853367,0.677060192701502,0.775546969646009,0.0358679770495186
"-2",0.732748028379025,0.67358408346378,0.0881696582381332,0.0349071028888237
"-7",0.907489470825045,0.671543332208685,0.581587754730774,0.0336633777617315
"-7",1.01712645591309,1.45604059442881,0.923086759208591,0.0431891034356776
"-4",0.801091620058171,0.691786738448312,0.21175227757704,0.0425056122552355
"-1",0.774166504000202,0.693826790953432,0.14620443712906,0.0400612201043382
"-2",0.812568713597035,0.684538389862464,0.238728700361509,0.0317052398519462
"-4",1.08633927247229,1.45097080689023,0.637457237050503,0.0395641091580871
"-6",1.20608502191301,1.46938493313314,0.293593806710662,0.0377351072501765
"-2",0.744896112234323,0.673776206911486,0.0996349877364022,0.0316302639427086
"-10",1.10622429182725,1.48028712170424,0.573509700992536,0.039369553851939
"-5",1.11598122774576,1.48884071072368,0.531323608058237,0.0326556348650325
"-7",0.966227560633962,0.680929029528756,0.84459404716836,0.0399747793672214
"-2",0.789453933773806,0.66988554971367,0.1817338762286,0.0290290768372028
"-5",1.24659933268019,1.47295597311,0.21652554398661,0.0344945906594262
"-4",0.912046801523932,0.69193345304782,0.60057690257999,0.0480715897831333
"-6",0.912863637568958,0.683433166234735,0.60283619173038,0.0405672984018307
"-7",0.900392695255897,0.676555413132288,0.552769395961568,0.0386469579422337
"-9",0.974486606648519,0.676032666141653,0.883065285721918,0.0386367679462
"-8",0.935081925285723,0.675002233330278,0.703527790131606,0.0359472100968616
"-8",0.92658466133601,0.691254333685673,0.666478904943047,0.0485341219430284
"-9",0.902392777035495,0.66894765445701,0.563206968832567,0.0362935019269429
"-5",0.88062072531623,0.686730783632373,0.470164405731951,0.0434186370973753
"-8",1.05754801376825,1.46746933577151,0.750730489674639,0.0390873860917405
"-8",1.00963325276816,1.46303370612183,0.956574656495624,0.0419882463882012
"-2",1.25862130168758,1.47509131718078,0.190908397450844,0.0310260732883014
"-10",0.994467614025945,0.679073670753323,0.9747741724678,0.043915755086104
"-7",1.07187558499681,1.46454931789813,0.692869734400084,0.0409059015187413
"-5",0.893127668507262,0.679037288512233,0.520031463054371,0.0383352651339408
"-7",0.964559761453626,0.671562285095963,0.837000237250288,0.0322089580466318
"-1",0.749581900495564,0.70331125663444,0.102315930619823,0.0482213234125033
"-6",0.844106756041449,0.679470807922442,0.341535212556512,0.0393610524183161
"-6",0.939007877836667,0.658143461741617,0.719486651642306,0.0251391178279458
"-4",1.10694276696401,1.44177248909142,0.56238470451984,0.0466578649892624
"-3",0.825463338409778,0.679519809793642,0.273596892902113,0.0320031042119322
